date,hour,day_of_week,month,is_weekend,is_holiday,season,temperature,rainfall,weather,promotion,local_event,previous_hour_customers,previous_day_customers,predicted_customers,actual_customers,walk_in_customers,online_reservations,takeaway_orders,delivery_orders,average_order_value,total_sales,kitchen_load,table_utilization,chef_count,waiter_count,cashier_count,cleaner_count,ingredient_chicken_kg,ingredient_rice_kg,ingredient_oil_l,ingredient_onion_kg,ingredient_tomato_kg,ingredient_cheese_kg,ingredient_milk_l,inventory_cost,supplier_delay_days,food_wastage_kg,customer_satisfaction,created_at,hour_sin,hour_cos,day_sin,day_cos,rolling_average_customers,moving_average_sales,customer_growth_rate,inventory_utilization,staff_efficiency,sales_per_customer
2024-12-28 00:00:00,18,5,12,True,False,Winter,20.8,0.09,Sunny,False,,68,1480,113,125,57,20,20,28,413.82,49552.35,1.0,0.953,4,7,3,2,14.04,11.06,1.41,6.12,4.95,4.87,3.62,338.75,0.2,0.57,4.1,2024-12-28 18:00:00,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,77.5,30554.61,0.8382,2.0,7.8125,396.42
2024-12-28 00:00:00,19,5,12,True,False,Winter,15.6,1.89,Sunny,False,,125,1480,186,184,81,26,31,46,297.6,59090.21,1.0,0.98,6,11,4,3,25.22,17.96,1.51,8.71,4.65,6.62,3.5,546.3,1.3,1.21,3.65,2024-12-28 19:00:00,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,79.67,30545.14,0.472,2.0,7.6667,321.14
2024-12-28 00:00:00,20,5,12,True,False,Winter,15.3,2.02,Cloudy,False,,184,1480,159,161,75,26,26,34,495.3,79798.26,1.0,0.98,5,9,3,3,18.39,17.38,1.62,8.03,6.06,6.23,3.97,444.36,1.7,1.27,4.11,2024-12-28 20:00:00,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,80.83,32089.23,-0.125,2.0,8.05,495.64
2024-12-28 00:00:00,21,5,12,True,False,Winter,14.4,0.53,Sunny,False,,161,1480,133,129,58,18,27,26,385.54,50381.22,1.0,0.98,4,8,3,2,14.77,9.49,1.93,4.33,6.02,4.4,2.17,340.77,0.5,2.28,3.58,2024-12-28 21:00:00,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,81.67,32396.45,-0.1988,2.0,7.5882,390.55
2024-12-28 00:00:00,22,5,12,True,False,Winter,13.7,0.15,Cloudy,False,,129,1480,21,21,9,3,4,5,329.07,6454.13,0.222,0.184,1,2,1,1,1.74,1.48,0.25,1.24,0.63,0.5,0.48,43.52,2.8,0.55,4.22,2024-12-28 22:00:00,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,82.33,32597.74,-0.8372,2.0,4.2,307.34
2024-12-28 00:00:00,23,5,12,True,False,Winter,12.8,0.42,Cloudy,False,,21,1480,19,19,9,2,3,5,356.33,6234.22,0.209,0.154,1,2,1,1,2.58,1.84,0.25,1.0,0.59,0.52,0.41,56.5,0.3,1.82,4.11,2024-12-28 23:00:00,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,82.04,32308.0,-0.0952,2.0,3.8,328.12
2024-12-29 00:00:00,0,6,12,True,False,Winter,17.1,0.68,Sunny,False,,19,1969,31,26,12,4,4,6,449.56,12439.29,0.271,0.21,1,2,1,1,3.1,2.16,0.3,0.81,1.25,1.01,0.75,72.41,0.1,0.82,3.95,2024-12-29 00:00:00,0.0,1.0,-0.7818314824680299,0.6234898018587334,82.58,32563.23,0.3684,2.0,5.2,478.43
2024-12-29 00:00:00,1,6,12,True,False,Winter,11.4,5.66,Windy,False,,26,1969,38,29,5,6,9,9,455.02,12199.9,0.307,0.225,1,2,1,1,3.23,3.17,0.34,1.46,1.29,0.76,0.82,77.54,0.0,2.39,4.09,2024-12-29 01:00:00,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,82.92,32692.24,0.1154,2.0,5.8,420.69
2024-12-29 00:00:00,2,6,12,True,False,Winter,14.7,0.27,Sunny,True,,29,1969,19,16,7,3,2,4,334.48,5024.07,0.167,0.118,1,2,1,1,1.39,1.23,0.14,0.71,0.41,0.43,0.45,33.9,0.7,1.12,4.25,2024-12-29 02:00:00,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,82.67,32596.19,-0.4483,2.0,3.2,314.0
2024-12-29 00:00:00,3,6,12,True,False,Winter,18.0,0.01,Sunny,True,,16,1969,33,32,15,4,6,7,468.86,15094.39,0.36,0.242,1,2,1,1,3.12,2.78,0.31,1.78,1.23,1.2,0.7,77.89,0.3,1.15,4.0,2024-12-29 03:00:00,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,81.92,32669.19,1.0,2.0,6.4,471.7
2024-12-29 00:00:00,4,6,12,True,False,Winter,14.8,1.05,Sunny,False,,32,1969,48,38,17,6,6,9,364.21,12782.03,0.36,0.274,2,3,1,1,3.26,2.32,0.4,2.02,1.19,1.04,0.88,79.52,0.5,1.81,3.99,2024-12-29 04:00:00,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,82.42,32741.78,0.1875,2.0,5.4286,336.37
2024-12-29 00:00:00,5,6,12,True,False,Winter,18.7,0.46,Cloudy,False,,38,1969,34,31,13,4,7,7,299.02,9253.51,0.335,0.269,1,2,1,1,3.72,1.91,0.39,1.09,1.22,1.01,0.58,81.84,0.7,2.59,4.42,2024-12-29 05:00:00,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,82.38,32685.5,-0.1842,2.0,6.2,298.5
2024-12-29 00:00:00,6,6,12,True,False,Winter,17.4,0.09,Cloudy,False,,31,1969,24,36,18,4,5,9,358.39,12070.65,0.348,0.294,2,2,1,1,3.75,3.25,0.44,1.42,1.03,1.21,0.55,88.58,1.5,1.35,4.13,2024-12-29 06:00:00,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,82.75,32721.14,0.1613,2.0,6.0,335.3
2024-12-29 00:00:00,7,6,12,True,False,Winter,19.8,0.1,Sunny,False,,36,1969,71,67,35,8,11,13,489.71,32297.76,0.618,0.569,2,4,2,1,6.28,7.34,0.8,3.02,1.78,1.67,1.79,156.83,0.8,2.64,3.8,2024-12-29 07:00:00,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,83.04,33222.59,0.8611,2.0,7.4444,482.06
2024-12-29 00:00:00,8,6,12,True,False,Winter,19.3,1.43,Cloudy,False,,67,1969,69,87,43,14,15,15,444.84,41074.39,0.814,0.76,3,5,2,2,11.48,7.54,1.13,5.05,3.9,3.09,2.1,261.35,3.5,1.17,4.05,2024-12-29 08:00:00,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,83.08,33706.16,0.2985,2.0,7.25,472.12
2024-12-29 00:00:00,9,6,12,True,False,Winter,19.9,1.34,Cloudy,True,,87,1969,151,141,68,25,22,26,536.68,80304.95,1.0,0.98,5,8,3,2,14.44,12.21,1.55,7.66,5.51,4.69,3.07,350.72,0.5,1.85,3.62,2024-12-29 09:00:00,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,85.25,35037.03,0.6207,2.0,7.8333,569.54
2024-12-29 00:00:00,10,6,12,True,False,Winter,22.2,0.33,Sunny,False,,141,1969,117,120,62,18,21,19,405.32,49679.09,1.0,0.98,4,7,2,2,13.66,10.2,1.01,5.47,5.92,4.23,2.19,315.96,1.1,2.19,3.94,2024-12-29 10:00:00,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,85.62,35221.58,-0.1489,2.0,8.0,413.99
2024-12-29 00:00:00,11,6,12,True,False,Winter,22.4,2.36,Cloudy,False,,120,1969,99,102,44,15,22,21,315.14,30775.89,1.0,0.882,3,6,2,2,13.16,8.5,1.38,4.17,3.15,3.42,2.17,291.72,3.5,2.05,3.94,2024-12-29 11:00:00,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,84.83,34009.26,-0.15,2.0,7.8462,301.72
2024-12-29 00:00:00,12,6,12,True,False,Winter,21.9,1.89,Sunny,False,,102,1969,167,163,83,21,27,32,292.11,44170.72,1.0,0.98,5,10,3,3,16.57,13.91,1.57,7.14,5.01,5.13,4.47,394.84,2.5,2.53,3.92,2024-12-29 12:00:00,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,84.88,32631.97,0.598,2.0,7.7619,270.99
2024-12-29 00:00:00,13,6,12,True,False,Winter,22.3,2.55,Cloudy,False,,163,1969,138,152,77,24,23,28,284.71,44180.5,1.0,0.98,5,9,3,2,17.93,11.61,1.69,5.49,4.74,4.13,3.39,393.49,1.1,1.49,3.9,2024-12-29 13:00:00,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,84.12,32473.8,-0.0675,2.0,8.0,290.66
2024-12-29 00:00:00,14,6,12,True,False,Winter,22.1,0.23,Cloudy,False,,152,1969,129,127,63,17,20,27,378.76,50429.12,1.0,0.98,4,8,3,2,14.26,12.82,1.83,6.11,5.87,3.3,2.48,337.54,1.6,1.1,3.72,2024-12-29 14:00:00,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,84.12,33041.45,-0.1645,2.0,7.4706,397.08
2024-12-29 00:00:00,15,6,12,True,False,Winter,21.5,0.49,Cloudy,False,,127,1969,63,66,29,11,11,15,513.01,35862.27,0.714,0.548,2,4,2,1,7.86,7.22,0.58,3.74,2.75,2.05,1.41,182.91,5.7,0.54,3.92,2024-12-29 15:00:00,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,83.67,33502.63,-0.4803,2.0,7.3333,543.37
2024-12-29 00:00:00,16,6,12,True,False,Winter,23.6,0.48,Sunny,False,,66,1969,72,75,34,13,14,14,433.1,31641.37,0.683,0.627,3,5,2,1,7.17,7.92,0.68,2.66,2.8,2.71,1.36,178.91,2.4,1.54,4.02,2024-12-29 16:00:00,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,83.96,33633.77,0.1364,2.0,6.8182,421.88
2024-12-29 00:00:00,17,6,12,True,False,Winter,17.7,0.38,Cloudy,False,,75,1969,54,60,28,8,9,15,358.68,20635.18,0.574,0.521,2,4,1,1,6.0,6.49,0.84,3.29,2.74,1.97,1.38,154.26,2.1,1.61,3.8,2024-12-29 17:00:00,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,83.62,32976.06,-0.2,2.0,7.5,343.92
2024-12-29 00:00:00,18,6,12,True,False,Winter,18.9,0.18,Sunny,True,,60,1969,189,186,81,31,35,39,474.76,88035.38,1.0,0.98,6,11,4,3,16.74,17.34,2.53,7.85,4.72,5.04,2.95,413.1,1.8,0.89,3.74,2024-12-29 18:00:00,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,86.17,34579.52,2.1,2.0,7.75,473.31
2024-12-29 00:00:00,19,6,12,True,False,Winter,13.4,2.06,Cloudy,False,,186,1969,164,167,85,21,29,32,340.85,61456.56,1.0,0.98,5,10,3,3,16.25,15.83,2.37,7.85,6.78,3.87,4.89,402.85,2.1,0.65,4.01,2024-12-29 19:00:00,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,85.46,34678.12,-0.1022,2.0,7.9524,368.0
2024-12-29 00:00:00,20,6,12,True,False,Winter,17.0,0.9,Sunny,False,,167,1969,179,179,87,28,34,30,387.05,70862.0,1.0,0.98,6,10,3,3,24.63,13.19,2.41,9.49,6.72,5.43,2.93,528.88,0.7,2.01,3.75,2024-12-29 20:00:00,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,86.21,34305.77,0.0719,2.0,8.1364,395.88
2024-12-29 00:00:00,21,6,12,True,False,Winter,13.8,0.25,Cloudy,True,,179,1969,179,168,74,29,35,30,312.76,53775.27,1.0,0.98,5,10,3,3,15.3,14.29,2.08,6.4,7.02,6.12,5.0,396.64,1.5,1.86,3.78,2024-12-29 21:00:00,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,87.83,34447.19,-0.0615,2.0,8.0,320.09
2024-12-29 00:00:00,22,6,12,True,False,Winter,13.6,0.66,Sunny,True,,168,1969,18,23,10,3,4,6,311.15,6797.78,0.215,0.187,1,2,1,1,2.0,1.78,0.25,1.0,0.75,0.63,0.49,49.22,1.5,0.82,4.19,2024-12-29 22:00:00,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,87.92,34461.51,-0.8631,2.0,4.6,295.56
2024-12-29 00:00:00,23,6,12,True,False,Winter,13.6,0.54,Cloudy,False,,23,1969,5,5,2,0,1,2,312.51,1635.85,0.051,0.037,1,2,1,1,0.65,0.5,0.05,0.19,0.22,0.12,0.1,14.14,1.0,1.27,4.2,2024-12-29 23:00:00,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,87.33,34269.91,-0.7826,2.0,1.0,327.17
2024-12-30 00:00:00,0,0,12,False,False,Winter,13.2,1.55,Sunny,False,Farmers Market,5,2096,26,25,10,5,5,5,465.96,12156.35,0.235,0.206,1,2,1,1,3.35,2.14,0.21,1.01,0.74,0.93,0.48,72.42,1.9,2.5,4.04,2024-12-30 00:00:00,0.0,1.0,0.0,1.0,87.29,34258.12,4.0,2.0,5.0,486.25
2024-12-30 00:00:00,1,0,12,False,False,Winter,15.6,0.9,Sunny,False,,25,2096,5,5,2,1,1,1,449.97,2316.57,0.05,0.038,1,2,1,1,0.46,0.37,0.05,0.19,0.23,0.11,0.11,10.88,1.1,1.79,4.25,2024-12-30 01:00:00,0.25881904510252074,0.9659258262890683,0.0,1.0,86.29,33846.32,-0.8,2.0,1.0,463.31
2024-12-30 00:00:00,2,0,12,False,False,Winter,16.0,0.81,Sunny,False,,5,2096,12,15,5,2,3,5,443.49,6163.27,0.169,0.112,1,2,1,1,2.07,1.36,0.19,0.9,0.41,0.46,0.39,45.47,0.3,1.8,4.31,2024-12-30 02:00:00,0.49999999999999994,0.8660254037844387,0.0,1.0,86.25,33893.79,2.0,2.0,3.0,410.88
2024-12-30 00:00:00,3,0,12,False,False,Winter,15.7,0.12,Sunny,False,,15,2096,16,22,8,4,5,5,341.28,7321.48,0.229,0.201,1,2,1,1,2.69,1.5,0.26,1.13,0.59,0.75,0.35,59.1,0.2,1.87,4.28,2024-12-30 03:00:00,0.7071067811865476,0.7071067811865476,0.0,1.0,85.83,33569.91,0.4667,2.0,4.4,332.79
2024-12-30 00:00:00,4,0,12,False,False,Winter,15.7,0.79,Cloudy,True,,22,2096,38,33,14,5,6,8,324.77,11482.27,0.329,0.284,1,2,1,1,3.04,3.04,0.42,1.76,1.26,0.82,0.96,76.83,1.1,1.48,3.94,2024-12-30 04:00:00,0.8660254037844386,0.5000000000000001,0.0,1.0,85.62,33515.76,0.5,2.0,6.6,347.95
2024-12-30 00:00:00,5,0,12,False,False,Winter,16.5,1.62,Cloudy,False,,33,2096,9,12,5,2,2,3,485.71,6228.3,0.109,0.106,1,2,1,1,1.17,0.88,0.13,0.43,0.58,0.29,0.25,27.38,0.9,1.28,4.13,2024-12-30 05:00:00,0.9659258262890683,0.25881904510252074,0.0,1.0,84.83,33389.71,-0.6364,2.0,2.4,519.02
2024-12-30 00:00:00,6,0,12,False,False,Winter,16.9,1.41,Sunny,False,,12,2096,27,31,14,4,6,7,455.11,13814.99,0.304,0.266,1,2,1,1,2.68,3.32,0.38,1.04,0.93,0.7,0.49,66.69,1.9,1.91,4.1,2024-12-30 06:00:00,1.0,6.123233995736766e-17,0.0,1.0,84.62,33462.39,1.5833,2.0,6.2,445.64
2024-12-30 00:00:00,7,0,12,False,False,Winter,17.9,1.55,Cloudy,False,,31,2096,62,58,22,11,11,14,284.18,16048.09,0.603,0.455,2,4,1,1,7.73,5.15,0.5,2.89,2.02,1.54,1.06,164.79,1.1,2.72,3.99,2024-12-30 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,1.0,84.25,32785.32,0.871,2.0,7.25,276.69
2024-12-30 00:00:00,8,0,12,False,False,Winter,19.2,0.29,Sunny,False,,58,2096,69,64,24,13,13,14,448.1,27634.57,0.623,0.472,2,4,2,1,5.17,5.86,0.87,1.92,2.52,1.8,1.67,136.79,0.2,2.51,3.85,2024-12-30 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,1.0,83.29,32225.33,0.1034,2.0,7.1111,431.79
2024-12-30 00:00:00,9,0,12,False,False,Winter,19.4,2.3,Cloudy,True,,64,2096,81,71,26,11,14,20,438.16,32581.04,0.663,0.533,3,4,2,1,6.34,5.24,0.69,3.23,2.39,1.76,1.19,150.38,1.2,2.6,4.09,2024-12-30 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,1.0,80.38,30236.83,0.1094,2.0,7.1,458.89
2024-12-30 00:00:00,10,0,12,False,False,Winter,21.1,1.76,Cloudy,False,,71,2096,90,86,34,15,15,22,337.94,27443.45,0.789,0.737,3,5,2,2,9.98,5.98,1.16,4.28,3.85,1.9,2.25,223.94,0.6,0.9,3.86,2024-12-30 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,1.0,78.96,29310.34,0.2113,2.0,7.1667,319.11
2024-12-30 00:00:00,11,0,12,False,False,Winter,24.6,6.59,Cloudy,False,,86,2096,85,80,16,16,22,26,390.45,31477.97,0.901,0.647,3,5,2,1,9.96,5.64,0.99,3.54,3.62,2.9,1.46,223.37,0.8,1.52,3.97,2024-12-30 11:00:00,0.258819045102521,-0.9659258262890682,0.0,1.0,78.04,29339.6,-0.0698,2.0,7.2727,393.47
2024-12-30 00:00:00,12,0,12,False,False,Winter,23.4,2.62,Cloudy,False,Tech Summit,80,2096,132,128,49,24,26,29,399.8,55050.78,1.0,0.98,4,8,3,2,16.86,7.94,1.2,7.03,3.59,3.28,3.35,353.79,0.4,1.05,3.74,2024-12-30 12:00:00,1.2246467991473532e-16,-1.0,0.0,1.0,76.58,29792.93,0.6,2.0,7.5294,430.08
2024-12-30 00:00:00,13,0,12,False,False,Winter,20.5,0.11,Sunny,False,,128,2096,118,125,54,23,21,27,335.98,45267.09,1.0,0.98,4,7,3,2,15.83,12.42,1.21,7.3,4.97,4.3,2.57,360.93,0.6,2.4,3.91,2024-12-30 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,1.0,75.46,29838.21,-0.0234,2.0,7.8125,362.14
2024-12-30 00:00:00,14,0,12,False,False,Winter,22.9,0.77,Sunny,False,,125,2096,112,108,45,19,23,21,499.38,49789.57,1.0,0.956,4,6,2,2,11.76,7.22,0.99,6.01,5.36,2.43,2.23,263.72,0.2,1.39,3.83,2024-12-30 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,1.0,74.67,29811.56,-0.136,2.0,7.7143,461.01
2024-12-30 00:00:00,15,0,12,False,False,Winter,18.9,1.45,Sunny,False,,108,2096,42,37,15,7,7,8,386.41,14976.2,0.39,0.276,2,3,1,1,4.47,2.64,0.32,1.35,1.48,1.3,0.65,98.21,0.2,2.33,4.14,2024-12-30 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,1.0,73.46,28941.31,-0.6574,2.0,5.2857,404.76
2024-12-30 00:00:00,16,0,12,False,False,Winter,20.0,0.21,Sunny,True,,37,2096,69,69,26,14,15,14,294.21,18769.84,0.781,0.505,2,4,2,1,5.86,5.14,0.95,2.68,1.87,2.24,1.62,149.16,1.4,2.49,3.83,2024-12-30 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,1.0,73.21,28404.99,0.8649,2.0,7.6667,272.03
2024-12-30 00:00:00,17,0,12,False,False,Winter,18.3,0.44,Cloudy,False,,69,2096,32,35,13,5,8,9,472.61,16208.96,0.33,0.277,1,2,1,1,3.58,2.58,0.48,1.45,1.61,0.82,0.75,83.69,0.1,1.7,4.26,2024-12-30 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,1.0,72.17,28220.57,-0.4928,2.0,7.0,463.11
2024-12-30 00:00:00,18,0,12,False,False,Winter,17.8,0.03,Cloudy,True,,35,2096,115,110,45,17,19,29,489.97,52728.06,1.0,0.965,4,7,2,2,10.91,10.18,1.09,4.72,4.66,3.29,2.87,266.16,0.1,2.92,3.77,2024-12-30 18:00:00,-1.0,-1.8369701987210297e-16,0.0,1.0,69.0,26749.43,2.1429,2.0,7.3333,479.35
2024-12-30 00:00:00,19,0,12,False,False,Winter,19.1,1.34,Cloudy,False,,110,2096,128,139,63,24,24,28,378.44,51834.29,1.0,0.98,4,8,3,2,13.83,9.59,2.04,6.56,5.83,3.28,3.06,326.88,1.1,2.28,3.89,2024-12-30 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,1.0,67.83,26348.5,0.2636,2.0,8.1765,372.91
2024-12-30 00:00:00,20,0,12,False,False,Winter,16.1,0.6,Cloudy,False,,139,2096,155,144,60,25,28,31,307.32,41812.92,1.0,0.98,5,8,3,2,14.93,14.18,1.87,7.49,6.15,2.96,4.07,359.25,0.5,2.11,3.79,2024-12-30 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,1.0,66.38,25138.12,0.036,2.0,8.0,290.37
2024-12-30 00:00:00,21,0,12,False,False,Winter,17.2,3.63,Cloudy,False,,144,2096,114,107,44,17,23,23,390.88,38512.68,1.0,0.833,4,6,2,2,12.85,10.64,1.21,5.08,2.69,3.18,2.15,290.12,3.0,1.23,3.9,2024-12-30 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,1.0,63.83,24502.18,-0.2569,2.0,7.6429,359.93
2024-12-30 00:00:00,22,0,12,False,False,Winter,12.9,0.57,Cloudy,True,,107,2096,11,10,4,1,1,4,541.73,5048.48,0.092,0.088,1,2,1,1,0.87,0.63,0.13,0.52,0.47,0.31,0.21,22.04,0.3,1.83,4.35,2024-12-30 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,1.0,63.29,24429.29,-0.9065,2.0,2.0,504.85
2024-12-30 00:00:00,23,0,12,False,False,Winter,13.9,0.65,Cloudy,False,,10,2096,5,12,4,2,3,3,395.29,4907.55,0.13,0.106,1,2,1,1,1.63,0.75,0.18,0.69,0.59,0.45,0.27,36.39,0.2,1.22,4.28,2024-12-30 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,1.0,63.58,24565.62,0.2,2.0,2.4,408.96
2024-12-31 00:00:00,0,1,12,False,True,Winter,17.2,0.45,Sunny,False,,12,1526,12,20,7,4,4,5,381.65,8164.97,0.195,0.153,1,2,1,1,1.99,1.63,0.21,0.64,0.72,0.53,0.56,46.82,3.2,0.66,4.3,2024-12-31 00:00:00,0.0,1.0,0.7818314824680298,0.6234898018587336,63.38,24399.31,0.6667,2.0,4.0,408.25
2024-12-31 00:00:00,1,1,12,False,True,Winter,13.9,1.38,Sunny,False,,20,1526,12,29,13,4,4,8,483.29,14956.03,0.265,0.25,1,2,1,1,2.88,2.24,0.25,0.94,0.87,1.1,0.83,69.09,2.1,0.51,4.06,2024-12-31 01:00:00,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,64.38,24925.95,0.45,2.0,5.8,515.73
2024-12-31 00:00:00,2,1,12,False,True,Winter,14.1,1.53,Cloudy,False,,29,1526,18,10,4,1,2,3,401.44,4061.71,0.093,0.084,1,2,1,1,1.39,0.63,0.14,0.46,0.47,0.38,0.28,30.68,0.3,3.1,4.28,2024-12-31 02:00:00,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,64.17,24838.39,-0.6552,2.0,2.0,406.17
2024-12-31 00:00:00,3,1,12,False,True,Winter,15.1,0.06,Sunny,False,,10,1526,31,24,11,4,4,5,316.52,7462.35,0.222,0.216,1,2,1,1,2.7,2.3,0.21,1.29,0.81,0.65,0.68,62.45,0.4,2.31,4.23,2024-12-31 03:00:00,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,64.25,24844.26,1.4,2.0,4.8,310.93
2024-12-31 00:00:00,4,1,12,False,True,Winter,12.5,1.68,Sunny,False,,24,1526,43,40,17,7,8,8,373.62,14672.3,0.394,0.323,2,3,1,1,3.79,3.41,0.33,1.49,1.69,1.29,1.05,92.77,2.6,1.6,3.94,2024-12-31 04:00:00,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,64.54,24977.17,0.6667,2.0,5.7143,366.81
2024-12-31 00:00:00,5,1,12,False,True,Winter,16.8,1.79,Sunny,False,,40,1526,45,43,19,7,9,8,371.6,16007.68,0.446,0.372,2,3,1,1,5.37,4.02,0.45,1.66,1.98,1.16,1.26,120.6,0.2,2.09,4.0,2024-12-31 05:00:00,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,65.83,25384.65,0.075,2.0,6.1429,372.27
2024-12-31 00:00:00,6,1,12,False,True,Winter,18.1,0.61,Sunny,True,,43,1526,41,45,19,6,8,12,442.15,20786.21,0.43,0.325,2,3,1,1,5.25,4.63,0.58,2.4,1.22,0.96,1.0,119.13,0.1,0.92,3.9,2024-12-31 06:00:00,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,66.42,25675.12,0.0465,2.0,6.4286,461.92
2024-12-31 00:00:00,7,1,12,False,True,Winter,19.7,0.23,Cloudy,False,Street Fair,45,1526,93,88,33,18,20,17,504.54,47086.64,0.9,0.668,3,5,2,2,8.97,7.9,1.14,5.17,3.51,2.37,2.35,219.41,0.2,2.25,3.88,2024-12-31 07:00:00,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,67.67,26968.39,0.9556,2.0,7.3333,535.08
2024-12-31 00:00:00,8,1,12,False,True,Winter,18.3,1.61,Cloudy,False,,88,1526,86,78,33,11,16,18,307.23,25172.65,0.756,0.639,3,5,2,1,7.71,6.04,1.16,3.65,3.81,2.66,2.17,194.48,0.1,1.95,3.78,2024-12-31 08:00:00,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,68.25,26865.81,-0.1136,2.0,7.0909,322.73
2024-12-31 00:00:00,9,1,12,False,True,Winter,20.3,0.39,Cloudy,False,,78,1526,105,105,42,16,24,23,415.26,40192.0,1.0,0.746,3,6,2,2,9.06,7.78,1.52,6.06,3.55,3.62,2.64,238.0,0.0,0.56,4.05,2024-12-31 09:00:00,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,69.67,27182.93,0.3462,2.0,8.0769,382.78
2024-12-31 00:00:00,10,1,12,False,True,Winter,24.3,2.63,Cloudy,False,,105,1526,105,99,43,17,20,19,469.78,45278.46,0.978,0.815,3,6,2,2,12.62,9.41,0.94,3.63,3.66,2.31,1.74,270.66,0.4,1.42,3.56,2024-12-31 10:00:00,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,70.21,27926.06,-0.0571,2.0,7.6154,457.36
2024-12-31 00:00:00,11,1,12,False,True,Winter,21.4,0.46,Sunny,False,,99,1526,147,141,58,24,30,29,355.71,49758.47,1.0,0.98,5,8,3,2,12.4,13.53,1.46,4.59,5.58,5.28,3.61,323.92,1.0,1.42,3.72,2024-12-31 11:00:00,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,72.75,28687.75,0.4242,2.0,7.8333,352.9
2024-12-31 00:00:00,12,1,12,False,True,Winter,21.4,2.21,Cloudy,False,,141,1526,144,153,67,26,27,33,320.21,48727.65,1.0,0.98,5,9,3,2,19.6,12.01,2.17,8.41,7.28,4.65,4.1,444.69,1.0,1.16,3.92,2024-12-31 12:00:00,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,73.79,28424.28,0.0851,2.0,8.0526,318.48
